instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
135886084,530805,OIVL,ONESOURCE IDEAS VENTURE LIMITE,0,,0,0.01,1,EQ,BSE,BSE
135887108,530809,BNRUDY,BNR UDYOG,0,,0,0.01,1,EQ,BSE,BSE
135888132,530813,KRBL,KRBL,0,,0,0.05,1,EQ,BSE,BSE
135890180,530821,SSPDL,SSPDL,0,,0,0.01,1,EQ,BSE,BSE
135891204,530825,DAIKAFFI,DAIKAFFIL CHEMICALS INDIA,0,,0,0.01,1,EQ,BSE,BSE
135892228,530829,CILSEC,CIL SECURITIES,0,,0,0.01,1,EQ,BSE,BSE
135894788,530839,CLIOINFO,CLIO INFOTECH,0,,0,0.01,1,EQ,BSE,BSE
135896324,530845,SUNSHIEL,SUNSHIELD CHEMICALS,0,,0,0.05,1,EQ,BSE,BSE
135898372,530853,HIPOLIN,HIPOLIN,0,,0,0.05,1,EQ,BSE,BSE
135898884,530855,GDLLEAS,GDL LEASING & FINANCE,0,,0,0.01,1,EQ,BSE,BSE
135902980,530871,CHEMBOND,CHEMBOND CHEMICALS,0,,0,0.05,1,EQ,BSE,BSE
135905028,530879,CIFL,CAPITAL INDIA FINANCE,0,,0,0.05,1,EQ,BSE,BSE
135905540,530881,ABVL,ARUNJYOTI BIO VENTURES,0,,0,0.01,1,EQ,BSE,BSE
135906052,530883,SUCROSA,SUPER CROP SAFE,0,,0,0.01,1,EQ,BSE,BSE
135909636,530897,NGIND,N.G.INDUSTRIES,0,,0,0.05,1,EQ,BSE,BSE
135910148,530899,ASIAPAK,ASIA PACK,0,,0,0.01,1,EQ,BSE,BSE
135912196,530907,SICAPIT,SI CAPITAL & FINANCIAL SERVICE,0,,0,0.01,1,EQ,BSE,BSE
135912708,530909,ERPSOFT,ERP SOFT SYSTEMS,0,,0,0.05,1,EQ,BSE,BSE
135915268,530919,REMSONSIND,REMSONS INDUSTRIES,0,,0,0.05,1,EQ,BSE,BSE
135916804,530925,RAMSONS,RAMSONS PROJECTS,0,,0,0.01,1,EQ,BSE,BSE
135918340,530931,STANPACK,STANPACKS (INDIA),0,,0,0.01,1,EQ,BSE,BSE
135923460,530951,RAMINFO,RAMINFO,0,,0,0.05,1,EQ,BSE,BSE
135923972,530953,SUNILAGR,SUNIL AGRO FOODS,0,,0,0.05,1,EQ,BSE,BSE
135925508,530959,DIANATEA,DIANA TEA CO.LTD.,0,,0,0.01,1,EQ,BSE,BSE
135926020,530961,VIKASECO,VIKAS ECOTECH,0,,0,0.01,1,EQ,BSE,BSE
135927044,530965,IOC,INDIAN OIL CORPORATION,0,,0,0.05,1,EQ,BSE,BSE
135929092,530973,ALFAICA,ALFA ICA (INDIA),0,,0,0.01,1,EQ,BSE,BSE
135930116,530977,SKCIL,SHRI KESHAV CEMENTS AND INFRA,0,,0,0.05,1,EQ,BSE,BSE
135930628,530979,INDIAHOME,INDIA HOME LOAN,0,,0,0.01,1,EQ,BSE,BSE
135933700,530991,ROOPAIND,ROOPA INDUSTRIES,0,,0,0.01,1,EQ,BSE,BSE
135935236,530997,UNIQUEO,UNIQUE ORGANICS,0,,0,0.05,1,EQ,BSE,BSE
135935748,530999,BALAMINES,BALAJI AMINES,0,,0,0.05,1,EQ,BSE,BSE
135936772,531003,SWRNASE,SWARNA SECURITIES,0,,0,0.01,1,EQ,BSE,BSE
135940356,531017,ARISE,ARIHANTS SECURITIES,0,,0,0.01,1,EQ,BSE,BSE
135942404,531025,VISAGAR,VISAGAR FINANCIAL SERVICES,0,,0,0.01,1,EQ,BSE,BSE
135942916,531027,LIBORD,LIBORD SECURITIES,0,,0,0.01,1,EQ,BSE,BSE
135944964,531035,ERAAYA,ERAAYA LIFESPACES,0,,0,0.05,1,EQ,BSE,BSE
135946500,531041,COMPEAU,COMPETENT AUTOMOBILES CO.LTD.,0,,0,0.05,1,EQ,BSE,BSE
135947012,531043,ZDHJERK,DHANVANTRI JEEVAN REKHA,0,,0,0.01,1,EQ,BSE,BSE
135949060,531051,VINTAGES,VINTAGE SECURITIES,0,,0,0.01,1,EQ,BSE,BSE
135952644,531065,OSWALOR,OSWAL OVERSEAS,0,,0,0.01,1,EQ,BSE,BSE
135953156,531067,CONTILI,CONTIL INDIA,0,,0,0.05,1,EQ,BSE,BSE
135953668,531069,VIJSOLX,VIJAY SOLVEX,0,,0,0.05,1,EQ,BSE,BSE
135956484,531080,SHRIKRISH,SHRI KRISHNA DEVCON,0,,0,0.01,1,EQ,BSE,BSE
135956996,531082,ALANKIT,ALANKIT,0,,0,0.01,1,EQ,BSE,BSE
135957252,531083,NIHARINF,NIHAR INFO GLOBAL,0,,0,0.01,1,EQ,BSE,BSE
135959300,531091,UNITDCR,UNITED CREDIT,0,,0,0.01,1,EQ,BSE,BSE
135961348,531099,CHECKPOINT,CHECKPOINT TRENDS,0,,0,0.01,1,EQ,BSE,BSE
135963908,531109,ISHANCH,ISHAN DYES & CHEMICALS,0,,0,0.01,1,EQ,BSE,BSE
135964676,531112,BALUFORGE,BALU FORGE INDUSTRIES,0,,0,0.05,1,EQ,BSE,BSE
135966468,531119,CEENIK,CEENIK EXPORTS (INDIA),0,,0,0.05,1,EQ,BSE,BSE
135966724,531120,PATELENG,PATEL ENGINEERING,0,,0,0.01,1,EQ,BSE,BSE
135969028,531129,INANI,INANI MARBLES & INDUSTRIES,0,,0,0.01,1,EQ,BSE,BSE
135971076,531137,GEMSI,GEMSTONE INVESTMENTS,0,,0,0.01,1,EQ,BSE,BSE
135972868,531144,ELFORGE,EL FORGE,0,,0,0.01,1,EQ,BSE,BSE
135973380,531146,MEDICAMEQ,MEDICAMEN BIOTECH,0,,0,0.05,1,EQ,BSE,BSE
135973636,531147,ALICON,ALICON CASTALLOY,0,,0,0.05,1,EQ,BSE,BSE
135975172,531153,DILIGENT,DILIGENT INDUSTRIES,0,,0,0.01,1,EQ,BSE,BSE
135975684,531155,EPSOMPRO,EPSOM PROPERTIES,0,,0,0.01,1,EQ,BSE,BSE
135975940,531156,ALFAVIO,ALFAVISION OVERSEAS (INDIA) LT,0,,0,0.01,1,EQ,BSE,BSE
135976196,531157,ORGCOAT,ORGANIC COATINGS,0,,0,0.01,1,EQ,BSE,BSE
135976452,531158,CATVISION,CATVISION,0,,0,0.01,1,EQ,BSE,BSE
135977220,531161,ABMKNO,ABM KNOWLEDGEWARE,0,,0,0.05,1,EQ,BSE,BSE
135977476,531162,EMAMILTD,EMAMI,0,,0,0.05,1,EQ,BSE,BSE
135977732,531163,KEMISTAR,KEMISTAR CORPORATION,0,,0,0.01,1,EQ,BSE,BSE
135979012,531168,ASSOCER,ASSOCIATED CERAMICS,0,,0,0.05,1,EQ,BSE,BSE
135979268,531169,SKPSEC,SKP SECURITIES,0,,0,0.05,1,EQ,BSE,BSE
135980292,531173,SYSCHEM,SYSCHEM (INDIA),0,,0,0.01,1,EQ,BSE,BSE
135980804,531175,BLSINFOTE,BLS INFOTECH,0,,0,0.01,1,EQ,BSE,BSE
135981060,531176,MEFCOMCAP,MEFCOM CAPITAL MARKETS,0,,0,0.01,1,EQ,BSE,BSE
135981572,531178,HEMANG,HEMANG RESOURCES,0,,0,0.01,1,EQ,BSE,BSE
135981828,531179,ARMANFIN,ARMAN FINANCIAL SERVICES,0,,0,0.05,1,EQ,BSE,BSE
135986948,531199,GLANCE,GLANCE FINANCE,0,,0,0.01,1,EQ,BSE,BSE
135987972,531203,TRADEWELL,TRADEWELL HOLDINGS,0,,0,0.01,1,EQ,BSE,BSE
135988484,531205,SPRIGHT,SPRIGHT AGRO,0,,0,0.01,1,EQ,BSE,BSE
135989508,531209,NUCLEUS,NUCLEUS SOFTWARE EXPORTS,0,,0,0.05,1,EQ,BSE,BSE
135989764,531210,COLINZ,COLINZ LABORATORIES,0,,0,0.01,1,EQ,BSE,BSE
135990276,531212,NLFL,NALIN LEASE FINANCE,0,,0,0.01,1,EQ,BSE,BSE
135990532,531213,MANAPPURAM,MANAPPURAM FINANCE,0,,0,0.05,1,EQ,BSE,BSE
135991044,531215,RTSPOWR,RTS POWER CORPORATION,0,,0,0.05,1,EQ,BSE,BSE
135991300,531216,COMFINTE,COMFORT INTECH,0,,0,0.01,1,EQ,BSE,BSE
135992580,531221,MAYURFL,MAYUR FLOORINGS,0,,0,0.01,1,EQ,BSE,BSE
135993092,531223,ANJANI,ANJANI SYNTHETICS,0,,0,0.01,1,EQ,BSE,BSE
135993604,531225,XTGLOBAL,XTGLOBAL INFOTECH,0,,0,0.01,1,EQ,BSE,BSE
135994116,531227,DECOMIC,DECO-MICA,0,,0,0.05,1,EQ,BSE,BSE
135994372,531228,RANDER,RANDER CORPORATION,0,,0,0.01,1,EQ,BSE,BSE
135995652,531233,RASIELEC,RASI ELECTRODES,0,,0,0.01,1,EQ,BSE,BSE
135995908,531234,SCOOBEEDAY,SCOOBEE DAY GARMENTS (INDIA) L,0,,0,0.01,1,EQ,BSE,BSE
135996164,531235,CITIPOR,CITIPORT FINANCIAL SERVICES LT,0,,0,0.01,1,EQ,BSE,BSE
135996676,531237,DHRUVCA,DHRUVA CAPITAL SERVICES,0,,0,0.05,1,EQ,BSE,BSE
135997444,531240,SHAMROIN,SHAMROCK INDUSTRIAL CO.LTD.,0,,0,0.01,1,EQ,BSE,BSE
135997700,531241,LINC,LINC,0,,0,0.05,1,EQ,BSE,BSE
135998980,531246,PRIMAIN,PRIMA INDUSTRIES,0,,0,0.01,1,EQ,BSE,BSE
136000772,531253,INDGELA,INDIA GELATINE & CHEMICALS,0,,0,0.05,1,EQ,BSE,BSE
136001028,531254,OPTIFIN,OPTIMUS FINANCE,0,,0,0.01,1,EQ,BSE,BSE
136001284,531255,PARAGONF,PARAGON FINANCE,0,,0,0.01,1,EQ,BSE,BSE
136001796,531257,PRATIKSH,PRATIKSHA CHEMICALS,0,,0,0.01,1,EQ,BSE,BSE
136002308,531259,ESHAMEDIA,ESHA MEDIA RESEARCH,0,,0,0.01,1,EQ,BSE,BSE
136002564,531260,REFEXRENEW,REFEX RENEWABLES & INFRASTRUCT,0,,0,0.05,1,EQ,BSE,BSE
136004100,531266,VSTTILLERS,V.S.T.TILLERS TRACTORS,0,,0,0.05,1,EQ,BSE,BSE
136004612,531268,B2BSOFT,B2B SOFTWARE TECHNOLOGIES,0,,0,0.01,1,EQ,BSE,BSE
136005636,531272,NIKKIGL,NIKKI GLOBAL FINANCE,0,,0,0.01,1,EQ,BSE,BSE
136005892,531273,RADHEDE,RADHE DEVELOPERS (INDIA),0,,0,0.01,1,EQ,BSE,BSE
136007172,531278,ELIXIR,ELIXIR CAPITAL,0,,0,0.05,1,EQ,BSE,BSE
136007428,531279,TRISHAKT,TRISHAKTI INDUSTRIES,0,,0,0.01,1,EQ,BSE,BSE
136007684,531280,PANKAJPO,PANKAJ POLYMERS,0,,0,0.01,1,EQ,BSE,BSE
136007940,531281,MARBLE,MARBLE CITY INDIA,0,,0,0.01,1,EQ,BSE,BSE
136008452,531283,CINDRELL,CINDRELLA FINANCIAL SERVICES L,0,,0,0.01,1,EQ,BSE,BSE
136009476,531287,NATPLASTI,NATIONAL PLASTIC TECHNOLOGIES,0,,0,0.05,1,EQ,BSE,BSE
136009732,531288,LEADFIN,LEAD FINANCIAL SERVICES,0,,0,0.01,1,EQ,BSE,BSE
136009988,531289,NATFIT,NATIONAL FITTINGS,0,,0,0.05,1,EQ,BSE,BSE
136012036,531297,ARTEFACT,ARTEFACT PROJECTS,0,,0,0.01,1,EQ,BSE,BSE
136013828,531304,NUTECGLOB,NUTECH GLOBAL,0,,0,0.01,1,EQ,BSE,BSE
136014340,531306,DHPIND,DHP INDIA,0,,0,0.05,1,EQ,BSE,BSE
136014596,531307,RRIL,RRIL,0,,0,0.01,1,EQ,BSE,BSE
136015364,531310,AVAILFC,AVAILABLE FINANCE,0,,0,0.05,1,EQ,BSE,BSE
136016388,531314,INTCAPL,INTEGRA CAPITAL,0,,0,0.01,1,EQ,BSE,BSE
136018436,531322,HAVISHA,SRI HAVISHA HOSPITALITY INFRAS,0,,0,0.01,1,EQ,BSE,BSE
136018692,531323,JAYIND,JAYATMA INDUSTRIES,0,,0,0.01,1,EQ,BSE,BSE
136018948,531324,ROSELABS,ROSELABS FINANCE,0,,0,0.01,1,EQ,BSE,BSE
136019972,531328,KRETTOSYS,KRETTO SYSCON,0,,0,0.01,1,EQ,BSE,BSE
136021508,531334,VIKALPS,VIKALP SECURITIES,0,,0,0.01,1,EQ,BSE,BSE
136021764,531335,ZYDUSWELL,ZYDUS WELLNESS,0,,0,0.05,1,EQ,BSE,BSE
136022532,531338,MILESTONE,MILESTONE GLOBAL,0,,0,0.01,1,EQ,BSE,BSE
136023044,531340,BERVINL,BERVIN INVESTMENT & LEASING LT,0,,0,0.01,1,EQ,BSE,BSE
136023300,531341,GUJINV,GUJARAT INVESTA,0,,0,0.01,1,EQ,BSE,BSE
136024068,531344,CONCOR,CONTAINER CORPORATION OF INDIA,0,,0,0.05,1,EQ,BSE,BSE
136024580,531346,EASTRED,EASTERN TREADS,0,,0,0.01,1,EQ,BSE,BSE
136025348,531349,PANACEABIO,PANACEA BIOTEC,0,,0,0.05,1,EQ,BSE,BSE
136026116,531352,PEETISEC,PEETI SECURITIES,0,,0,0.01,1,EQ,BSE,BSE
136027396,531357,MERCURYEV,MERCURY EV-TECH,0,,0,0.01,1,EQ,BSE,BSE
136027652,531358,CHOICEIN,CHOICE INTERNATIONAL,0,,0,0.05,1,EQ,BSE,BSE
136027908,531359,SRAMSET,SHRIRAM ASSET MANAGEMENT CO.LT,0,,0,0.05,1,EQ,BSE,BSE
136028164,531360,GOLECHA,GOLECHHA GLOBAL FINANCE,0,,0,0.01,1,EQ,BSE,BSE
136029188,531364,EKANSH,EKANSH CONCEPTS,0,,0,0.01,1,EQ,BSE,BSE
136030724,531370,SPAR,SPARC ELECTREX,0,,0,0.01,1,EQ,BSE,BSE
136033284,531380,CSURGSU,CENTENIAL SURGICAL SUTURE,0,,0,0.05,1,EQ,BSE,BSE
136033540,531381,ARIHANT,ARIHANT FOUNDATIONS & HOUSING,0,,0,0.05,1,EQ,BSE,BSE
136035076,531387,HASTIFIN,HASTI FINANCE,0,,0,0.01,1,EQ,BSE,BSE
136035844,531390,UPSURGE,UPSURGE INVESTMENT & FINANCE L,0,,0,0.01,1,EQ,BSE,BSE
136037124,531395,PADAMCO,PADAM COTTON YARNS,0,,0,0.01,1,EQ,BSE,BSE
136037380,531396,WOMENNET,WOMEN NETWORKS,0,,0,0.01,1,EQ,BSE,BSE
136037636,531397,POLYCON,POLYCON INTERNATIONAL,0,,0,0.01,1,EQ,BSE,BSE
136037892,531398,SOURCENTRL,SOURCE NATURAL FOODS & HERBAL,0,,0,0.01,1,EQ,BSE,BSE
136038148,531399,GGAUTO,G.G.AUTOMOTIVE GEARS,0,,0,0.05,1,EQ,BSE,BSE
136038404,531400,ALMONDZ,ALMONDZ GLOBAL SECURITIES,0,,0,0.05,1,EQ,BSE,BSE
136038916,531402,LWSKNIT,LWS KNITWEAR,0,,0,0.01,1,EQ,BSE,BSE
136039940,531406,ANSINDUS,ANS INDUSTRIES,0,,0,0.01,1,EQ,BSE,BSE
136041220,531411,TUNITEX,TUNI TEXTILE MILLS,0,,0,0.01,1,EQ,BSE,BSE
136041476,531412,RADIXIND,RADIX INDUSTRIES (INDIA) LIMIT,0,,0,0.05,1,EQ,BSE,BSE
136041732,531413,KIRANPR,KIRAN PRINT-PACK,0,,0,0.01,1,EQ,BSE,BSE
136042500,531416,NARPROP,NARENDRA PROPERTIES,0,,0,0.01,1,EQ,BSE,BSE
136042756,531417,MEGACOR,MEGA CORPORATION,0,,0,0.01,1,EQ,BSE,BSE
136045060,531426,TNPL,TAMIL NADU NEWSPRINT & PAPERS,0,,0,0.05,1,EQ,BSE,BSE
136046596,531432,SYTIXSE,SYSTEMATIX SECURITIES,0,,0,0.01,1,EQ,BSE,BSE
136046852,531433,SUNGOLD,SUNGOLD CAPITAL,0,,0,0.01,1,EQ,BSE,BSE
136047620,531436,SAFFRON,SAFFRON INDUSTRIES,0,,0,0.01,1,EQ,BSE,BSE
136047876,531437,PWASML,PRAKASH WOOLLEN & SYNTHETIC MI,0,,0,0.01,1,EQ,BSE,BSE
136048388,531439,GOLDTECH,AION-TECH SOLUTIONS,0,,0,0.05,1,EQ,BSE,BSE
136049668,531444,VARDHMAN,VARDHMAN CONCRETE,0,,0,0.01,1,EQ,BSE,BSE
136050948,531449,GRMOVER,GRM OVERSEAS,0,,0,0.05,1,EQ,BSE,BSE
136052228,531454,POLYLINK,POLYLINK POLYMERS (INDIA),0,,0,0.01,1,EQ,BSE,BSE
136052740,531456,MINAXI,MINAXI TEXTILES,0,,0,0.01,1,EQ,BSE,BSE
136053764,531460,CONTICON,CONTINENTAL CONTROLS,0,,0,0.01,1,EQ,BSE,BSE
136055044,531465,NOUVEAU,NOUVEAU GLOBAL VENTURES,0,,0,0.01,1,EQ,BSE,BSE
136056580,531471,DUKEOFS,DUKE OFFSHORE,0,,0,0.01,1,EQ,BSE,BSE
136056836,531472,CYBELEIND,CYBELE INDUSTRIES,0,,0,0.01,1,EQ,BSE,BSE
136061188,531489,CGVAK,CG-VAK SOFTWARE & EXPORTS,0,,0,0.05,1,EQ,BSE,BSE
136062468,531494,NAVKAR,NAVKAR URBANSTRUCTURE,0,,0,0.01,1,EQ,BSE,BSE
136063748,531499,SYBLY,SYBLY INDUSTRIES,0,,0,0.01,1,EQ,BSE,BSE
136064004,531500,RAJESHEXPO,RAJESH EXPORTS,0,,0,0.05,1,EQ,BSE,BSE
136064516,531502,ESARIND,ESAAR (INDIA),0,,0,0.01,1,EQ,BSE,BSE
136064772,531503,MARIS,MARIS SPINNERS,0,,0,0.01,1,EQ,BSE,BSE
136065284,531505,INDERGR,INDERGIRI FINANCE,0,,0,0.01,1,EQ,BSE,BSE
136065540,531506,SKRABUL,SHUKRA BULLIONS,0,,0,0.01,1,EQ,BSE,BSE
136066052,531508,EVEREADY,EVEREADY INDUSTRIES INDIA,0,,0,0.05,1,EQ,BSE,BSE
136066308,531509,STEP2COR,STEP TWO CORPORATION,0,,0,0.01,1,EQ,BSE,BSE
136067076,531512,ORIENTTR,ORIENT TRADELINK,0,,0,0.01,1,EQ,BSE,BSE
136067844,531515,MAHANIN,MAHAN INDUSTRIES,0,,0,0.01,1,EQ,BSE,BSE
136070404,531525,ACESOFT,ACE SOFTWARE EXPORTS,0,,0,0.05,1,EQ,BSE,BSE
136071428,531529,SOFTRAKV,SOFTRAK VENTURE INVESTMENT,0,,0,0.01,1,EQ,BSE,BSE
136071940,531531,HATSUN,HATSUN AGRO PRODUCT,0,,0,0.05,1,EQ,BSE,BSE
136072452,531533,ACCEDERE,ACCEDERE,0,,0,0.01,1,EQ,BSE,BSE
136073476,531537,JYOTHI,JYOTHI INFRAVENTURES,0,,0,0.01,1,EQ,BSE,BSE
136073988,531539,RISHDIGA,RISHABH DIGHA STEEL & ALLIED P,0,,0,0.01,1,EQ,BSE,BSE
136074244,531540,MAINFRA,MARUTI INFRASTRUCTURE,0,,0,0.05,1,EQ,BSE,BSE
136075012,531543,JINDWORLD,JINDAL WORLDWIDE,0,,0,0.05,1,EQ,BSE,BSE
136076292,531548,SOMANYCERA,SOMANY CERAMICS,0,,0,0.05,1,EQ,BSE,BSE
136076804,531550,JHACC,JHAVERI CREDITS & CAPITAL,0,,0,0.05,1,EQ,BSE,BSE
136077316,531552,RAGHUTOB,RAGHUNATH TOBACCO CO.LTD.,0,,0,0.01,1,EQ,BSE,BSE
136077572,531553,DRL,DISHA RESOURCES,0,,0,0.01,1,EQ,BSE,BSE
136078340,531556,CORALFINAC,CORAL INDIA FINANCE & HOUSING,0,,0,0.01,1,EQ,BSE,BSE
136081412,531568,ASHUTPM,ASHUTOSH PAPER MILLS,0,,0,0.01,1,EQ,BSE,BSE
136081668,531569,SANJIVIN,SANJIVANI PARANTERAL,0,,0,0.05,1,EQ,BSE,BSE
136082948,531574,VASINFRA,VAS INFRASTRUCTURE,0,,0,0.01,1,EQ,BSE,BSE
136083972,531578,KMFBLDR,KMF BUILDERS & DEVELOPERS,0,,0,0.01,1,EQ,BSE,BSE
136084996,531582,BERYLSE,BERYL SECURITIES,0,,0,0.01,1,EQ,BSE,BSE
136085252,531583,RAP,RAP MEDIA,0,,0,0.01,1,EQ,BSE,BSE
136085764,531585,DEVINE,DEVINE IMPEX,0,,0,0.01,1,EQ,BSE,BSE
136087300,531591,BAMPSL,BAMPSL SECURITIES,0,,0,0.01,1,EQ,BSE,BSE
136087556,531592,GENPHARMA,GENPHARMASEC,0,,0,0.01,1,EQ,BSE,BSE
136088068,531594,INCON,INCON ENGINEERS,0,,0,0.01,1,EQ,BSE,BSE
136088324,531595,CGCL,CAPRI GLOBAL CAPITAL,0,,0,0.05,1,EQ,BSE,BSE
136089348,531599,FDC,FDC,0,,0,0.05,1,EQ,BSE,BSE
136089604,531600,GOGIACAP,GOGIA CAPITAL SERVICES,0,,0,0.01,1,EQ,BSE,BSE
136091652,531608,GORANIN,GORANI INDUSTRIES,0,,0,0.01,1,EQ,BSE,BSE
136091908,531609,KGPETRO,KG PETROCHEM,0,,0,0.05,1,EQ,BSE,BSE
136095748,531624,COUNCODOS,COUNTRY CONDOS,0,,0,0.01,1,EQ,BSE,BSE
136096260,531626,OROSMITHS,OROSIL SMITHS INDIA,0,,0,0.01,1,EQ,BSE,BSE
136096772,531628,TEJASSVI,TEJASSVI AAHARAM,0,,0,0.01,1,EQ,BSE,BSE
136098052,531633,LINCOLN,LINCOLN PHARMACEUTICALS,0,,0,0.05,1,EQ,BSE,BSE
136099076,531637,PRAVEG,PRAVEG,0,,0,0.05,1,EQ,BSE,BSE
136099332,531638,SURAJLTD,SURAJ,0,,0,0.05,1,EQ,BSE,BSE
136100356,531642,MARICO,MARICO,0,,0,0.05,1,EQ,BSE,BSE
136100868,531644,TOKYOFIN,TOKYO FINANCE,0,,0,0.01,1,EQ,BSE,BSE
136101636,531647,BJDUP,B.J.DUPLEX BOARDS,0,,0,0.01,1,EQ,BSE,BSE
136102660,531651,NATGENI,NATIONAL GENERAL INDUSTRIES LT,0,,0,0.01,1,EQ,BSE,BSE
136102916,531652,THIRDFIN,THIRDWAVE FINANCIAL INTERMEDIA,0,,0,0.05,1,EQ,BSE,BSE
136105220,531661,HITTCO,HITTCO TOOLS,0,,0,0.01,1,EQ,BSE,BSE
136106756,531667,RRMETAL,RR METALMAKERS INDIA,0,,0,0.01,1,EQ,BSE,BSE
136107012,531668,VISIONCO,VISION CORPORATION,0,,0,0.01,1,EQ,BSE,BSE
136107780,531671,BISIL,BISIL PLAST,0,,0,0.01,1,EQ,BSE,BSE
136108036,531672,INANISEC,INANI SECURITIES,0,,0,0.01,1,EQ,BSE,BSE
136108292,531673,ANKIN,ANKA INDIA,0,,0,0.01,1,EQ,BSE,BSE
136110340,531681,AMERISE,AMERISE BIOSCIENCES,0,,0,0.01,1,EQ,BSE,BSE
136112132,531688,PRITHVIEXCH,PRITHVI EXCHANGE (INDIA) LIMIT,0,,0,0.05,1,EQ,BSE,BSE
136113156,531692,KHYATI,KHYATI MULTIMEDIA-ENTERTAINMEN,0,,0,0.01,1,EQ,BSE,BSE
136113668,531694,RAINBOWF,RAINBOW FOUNDATIONS,0,,0,0.01,1,EQ,BSE,BSE
136114180,531696,VSDCONF,VSD CONFIN,0,,0,0.01,1,EQ,BSE,BSE
136119300,531716,TRICOMFRU,TRICOM FRUIT PRODUCTS,0,,0,0.01,1,EQ,BSE,BSE
136119556,531717,VIDHIING,VIDHI SPECIALTY FOOD INGREDIEN,0,,0,0.05,1,EQ,BSE,BSE
136120068,531719,BHAGCHEM,BHAGIRADHA CHEMICALS & INDUSTR,0,,0,0.05,1,EQ,BSE,BSE
136121860,531726,PANCHSHEEL,PANCHSHEEL ORGANICS,0,,0,0.05,1,EQ,BSE,BSE
136122116,531727,MENNPIS,MENON PISTONS,0,,0,0.01,1,EQ,BSE,BSE
136124676,531737,GREENCREST,GREENCREST FINANCIAL SERVICES,0,,0,0.01,1,EQ,BSE,BSE
136125188,531739,GENNEX,GENNEX LABORATORIES,0,,0,0.01,1,EQ,BSE,BSE
136126468,531744,GINISILK,GINI SILK MILLS,0,,0,0.01,1,EQ,BSE,BSE
136126980,531746,PRAENG,PRAJAY ENGINEERS SYNDICATE,0,,0,0.01,1,EQ,BSE,BSE
136128516,531752,BIOGEN,BIOGEN PHARMACHEM INDUSTRIES L,0,,0,0.01,1,EQ,BSE,BSE
136130052,531758,GKCONS,G.K.CONSULTANTS,0,,0,0.01,1,EQ,BSE,BSE
136130820,531761,APOLLOPIPE,APOLLO PIPES,0,,0,0.05,1,EQ,BSE,BSE
136131076,531762,UNJHAFOR,UNJHA FORMULATIONS,0,,0,0.01,1,EQ,BSE,BSE
136132612,531768,POLYMED,POLY MEDICURE,0,,0,0.05,1,EQ,BSE,BSE
136133380,531771,SHRADDHA,SHRADDHA PRIME PROJECTS,0,,0,0.05,1,EQ,BSE,BSE
136135172,531778,KACHCHH,KACHCHH MINERALS,0,,0,0.01,1,EQ,BSE,BSE
136135428,531779,PADALPO,PADMANABH ALLOYS & POLYMERS LT,0,,0,0.01,1,EQ,BSE,BSE
136135684,531780,KACL,KAISER CORPORATION,0,,0,0.01,1,EQ,BSE,BSE
136136708,531784,KCLINFRA,KCL INFRA PROJECTS,0,,0,0.01,1,EQ,BSE,BSE
136139524,531795,ATULAUTO,ATUL AUTO,0,,0,0.05,1,EQ,BSE,BSE
136140036,531797,SCANPRO,SCAN PROJECTS,0,,0,0.01,1,EQ,BSE,BSE
136141316,531802,PRERINFRA,PRERNA INFRABUILD,0,,0,0.01,1,EQ,BSE,BSE
136143364,531810,METALCO,METAL COATINGS (INDIA),0,,0,0.01,1,EQ,BSE,BSE
136143876,531812,SGNTE,SGN TELECOMS,0,,0,0.01,1,EQ,BSE,BSE
136144132,531813,GANGAPA,GANGA PAPERS INDIA,0,,0,0.01,1,EQ,BSE,BSE
136144388,531814,TIRSARJ,TIRUPATI SARJAN,0,,0,0.01,1,EQ,BSE,BSE
136146180,531821,MUNOTHFI,MUNOTH FINANCIAL SERVICES,0,,0,0.01,1,EQ,BSE,BSE
136146436,531822,RODIUM,RODIUM REALTY,0,,0,0.01,1,EQ,BSE,BSE
136148996,531832,NAGTECH,NAGARJUNA AGRI TECH,0,,0,0.01,1,EQ,BSE,BSE
136149508,531834,NATHUEC,NATURA HUE CHEM,0,,0,0.01,1,EQ,BSE,BSE
136151044,531840,IECEDU,IEC EDUCATION,0,,0,0.01,1,EQ,BSE,BSE
136151300,531841,INDUSFINL,INDUS FINANCE,0,,0,0.01,1,EQ,BSE,BSE
136151556,531842,LAHOTIOV,LAHOTI OVERSEAS,0,,0,0.01,1,EQ,BSE,BSE
136152324,531845,ZENITHSTL,ZENITH STEEL PIPES AND INDUST,0,,0,0.01,1,EQ,BSE,BSE
136152580,531846,TRINITYLEA,TRINITY LEAGUE INDIA,0,,0,0.01,1,EQ,BSE,BSE
136152836,531847,ASTAR,ASIAN STAR CO.LTD.,0,,0,0.05,1,EQ,BSE,BSE
136156420,531861,JOINDRE,JOINDRE CAPITAL SERVICES,0,,0,0.01,1,EQ,BSE,BSE
136156676,531862,BHARATAGRI,BHARAT AGRI FERT & REALTY,0,,0,0.01,1,EQ,BSE,BSE
136157956,531867,UNITINT,UNITECH INTERNATIONAL,0,,0,0.01,1,EQ,BSE,BSE
136158468,531869,SACHEMT,SACHETA METALS,0,,0,0.01,1,EQ,BSE,BSE
136158724,531870,POPULARES,POPULAR ESTATE MANAGEMENT,0,,0,0.01,1,EQ,BSE,BSE
